samian_id,samian_label,samian_alt_labels,samian_lat,samian_lon,samian_earliest_year,samian_latest_year,samian_q_interval,samian_unc_start_years,samian_unc_end_years,pleiades_id,pleiades_uri,pleiades_label,pleiades_alt_labels,pleiades_lat,pleiades_lon,pleiades_earliest_year,pleiades_latest_year,pleiades_location_precision,pleiades_max_accuracy_m,distance_km,distance_eff_km,geo_score,string_score,time_score,w_geo,w_str,w_time,geo_contrib,string_contrib,time_contrib,final_score,geo_rel,string_rel,time_rel,rank,confidence
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89108,https://pleiades.stoa.org/places/89108,Balmuildy Roman Fort,,55.917308,-4.271934,43.0,410.0,precise,2000.0,2.977869217818601,0.977869217818601,0.9522825796318329,0.15,0.0946049046321526,0.5,0.4,0.1,0.47614128981591647,0.06,0.00946049046321526,0.5456017802791318,0.8726901323018428,0.10997031565641847,0.01733955204173865,3,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,325648991,https://pleiades.stoa.org/places/325648991,Summerston,,55.903603,-4.288892,2000.0,2099.0,precise,2000.0,4.449633940365428,2.4496339403654277,0.8847220978476857,0.15,0.0,0.5,0.4,0.1,0.44236104892384287,0.06,0.0,0.5023610489238428,0.880563988532686,0.11943601146731404,0.0,4,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,466253098,https://pleiades.stoa.org/places/466253098,Glasgow Bridge,,55.931546,-4.1838834,,,precise,5.0,2.7941496708362203,2.7891496708362205,0.8698300045092542,0.15,0.0,0.5,0.4,0.1,0.4349150022546271,0.06,0.0,0.4949150022546271,0.8787670615627634,0.12123293843723655,0.0,5,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89218,https://pleiades.stoa.org/places/89218,Kirkintilloch,,55.939914,-4.154593,-30.0,300.0,precise,10.0,4.841113537587469,4.831113537587469,0.785405073668072,0.15,0.10521212121212122,0.5,0.4,0.1,0.392702536834036,0.06,0.010521212121212122,0.4632237489552481,0.847759938301382,0.12952703771195587,0.022713023986662164,6,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,940475798,https://pleiades.stoa.org/places/940475798,Boclair,,55.919702,-4.3170498,,,precise,5.0,5.762093843095491,5.757093843095491,0.7498705463961975,0.15,0.0,0.5,0.4,0.1,0.3749352731980988,0.06,0.0,0.43493527319809877,0.8620484387048738,0.13795156129512623,0.0,7,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,706911859,https://pleiades.stoa.org/places/706911859,Bearsden Roman bath house,,55.919832,-4.3279876,-30.0,300.0,precise,20.0,6.443087029897475,6.423087029897475,0.7253112894678712,0.15,0.10521212121212122,0.5,0.4,0.1,0.3626556447339356,0.06,0.010521212121212122,0.4331768568551477,0.8371999542330257,0.13851155492377498,0.024288490843199333,8,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89114,https://pleiades.stoa.org/places/89114,Bearsden,,55.919443,-4.333791,-30.0,300.0,precise,10.0,6.805614976152776,6.795614976152776,0.7119263963635991,0.15,0.10521212121212122,0.5,0.4,0.1,0.35596319818179956,0.06,0.010521212121212122,0.42648441030301165,0.8346452756125184,0.140685095517022,0.02466962887045962,9,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89105,https://pleiades.stoa.org/places/89105,Auchendavy,,55.94912179999999,-4.11962485,,,precise,20.0,7.247180286061944,7.2271802860619445,0.6967288179493439,0.15,0.0,0.5,0.4,0.1,0.34836440897467197,0.06,0.0,0.40836440897467197,0.8530724062103038,0.14692759378969628,0.0,10,medium
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,325648990,https://pleiades.stoa.org/places/325648990,Cleddans,,55.920194,-4.388694,,,precise,2000.0,10.22457240582494,8.22457240582494,0.6628353766602593,0.15,0.0,0.5,0.4,0.1,0.33141768833012963,0.06,0.0,0.39141768833012963,0.8467110664927469,0.1532889335072532,0.0,11,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89141,https://pleiades.stoa.org/places/89141,Castlehill,Castlehill Roman fort,55.924578279909625,-4.363150836808744,,,precise,20.0,8.641280007060626,8.621280007060626,0.6498173209059367,0.15,0.0,0.5,0.4,0.1,0.32490866045296835,0.06,0.0,0.38490866045296834,0.8441188620453726,0.1558811379546274,0.0,12,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,458085759,https://pleiades.stoa.org/places/458085759,Hutcheson Hill,,55.92196,-4.37464,-30.0,300.0,precise,5.0,9.3488912606177,9.3438912606177,0.6267581345864173,0.15,0.10521212121212122,0.5,0.4,0.1,0.31337906729320864,0.06,0.010521212121212122,0.38390027941442073,0.8163033060856818,0.15629058695013331,0.027406106964184995,13,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,151622036,https://pleiades.stoa.org/places/151622036,Bar Hill Fort Bathhouse,Fort Bathhouse,55.9591362,-4.0725576,43.0,410.0,precise,20.0,10.374433689427562,10.354433689427562,0.5958765975345367,0.15,0.0946049046321526,0.5,0.4,0.1,0.29793829876726835,0.06,0.00946049046321526,0.36739878923048364,0.8109397948515285,0.16331028233835482,0.02574992281011662,14,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,484422068,https://pleiades.stoa.org/places/484422068,Mollins,Mollins,55.92284,-4.0597,,,precise,10.0,10.276181371294559,10.266181371294559,0.5985117818394645,0.15,0.0,0.5,0.4,0.1,0.29925589091973226,0.06,0.0,0.35925589091973226,0.8329881248533078,0.16701187514669222,0.0,15,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89110,https://pleiades.stoa.org/places/89110,Bar Hill Roman Fort,,55.95891605517563,-4.071961040566697,,,precise,20.0,10.398430180558341,10.378430180558341,0.5951620788943703,0.15,0.0,0.5,0.4,0.1,0.29758103944718517,0.06,0.0,0.35758103944718517,0.8322058683738962,0.1677941316261038,0.0,16,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89171,https://pleiades.stoa.org/places/89171,Duntocher,,55.92350244580256,-4.409929181382963,,,precise,20.0,11.550109591580316,11.530109591580317,0.5618583654745753,0.15,0.0,0.5,0.4,0.1,0.2809291827372877,0.06,0.0,0.3409291827372877,0.8240103721298783,0.17598962787012176,0.0,17,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89155,https://pleiades.stoa.org/places/89155,Croy Hill,,55.964741274999994,-4.03157545,,,precise,20.0,12.96635728880925,12.946357288809251,0.5234478537423098,0.15,0.0,0.5,0.4,0.1,0.2617239268711549,0.06,0.0,0.3217239268711549,0.8135047008050819,0.18649529919491814,0.0,18,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,940475797,https://pleiades.stoa.org/places/940475797,Carleith,,55.925935,-4.4333035,,,precise,5.0,13.014229649476862,13.009229649476861,0.5218049173649666,0.15,0.0,0.5,0.4,0.1,0.2609024586824833,0.06,0.0,0.3209024586824833,0.8130272973091585,0.1869727026908415,0.0,19,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89259,https://pleiades.stoa.org/places/89259,Old Kilpatrick,,55.924016,-4.456676,-30.0,300.0,precise,10.0,14.463086150210136,14.453086150210137,0.4854619789447445,0.15,0.10521212121212122,0.5,0.4,0.1,0.24273098947237226,0.06,0.010521212121212122,0.31325220159358436,0.7748740096240191,0.19153895709197416,0.033587033284006786,20,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,89321,https://pleiades.stoa.org/places/89321,Westerwood,,55.97017582839428,-3.9913631212794494,-30.0,300.0,precise,10.0,15.517965406502082,15.507965406502082,0.460520332887725,0.15,0.10521212121212122,0.5,0.4,0.1,0.2302601664438625,0.06,0.010521212121212122,0.3007813785650746,0.7655399664113358,0.19948043421517497,0.034979599373489274,21,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,91357,https://pleiades.stoa.org/places/91357,Antonine Wall,Antonine Wall,55.939914,-4.154593,,,rough,0.0,4.841113537587469,4.841113537587469,0.471007481574307,0.15,0.0,0.5,0.4,0.1,0.2355037407871535,0.06,0.0,0.29550374078715347,0.7969568850797831,0.20304311492021693,0.0,22,low
45,Cadder,,55.921009,-4.224601,143,177,0.62,10,12,463220209,https://pleiades.stoa.org/places/463220209,Bothwellhaugh,,55.7974847,-4.0280558,43.0,410.0,precise,20.0,18.414712083779563,18.394712083779563,0.3986244217800827,0.15,0.0946049046321526,0.5,0.4,0.1,0.19931221089004136,0.06,0.00946049046321526,0.2687727013532566,0.7415641911790697,0.2232369570938682,0.03519885172706224,23,low
